Time,CV,MV,MVSP,DV1,DV2,DV3
39224,72.23059845,47.26399994,47.26210022,46.33333206,23899.59961,1.549906611
39225,72.23349762,47.25650024,47.26210022,43,23913.40039,1.549239993
39226,72.24949646,47.26639938,47.2466011,43,23917.09961,1.549710035
39227,72.23860168,47.27170181,47.20050049,43,23949.69922,1.546869993
39228,72.25379944,47.27479935,47.17039871,43,23930.69922,1.547160029
39229,72.24894714,47.27754974,47.17039871,43,23943,1.547315001
39230,72.24410248,47.28030014,47.11040115,43,23955.30078,1.547469974
39231,72.2480011,47.2417984,47.0381012,43,23959,1.546110034
39232,72.26170349,47.22230148,46.98970032,43,23938,1.547070026
39233,72.26049805,47.19419861,46.96989822,37,23908.40039,1.550150037
39234,72.28820038,47.16149902,46.90470123,37,23950.40039,1.54787004
39235,72.28019714,47.11809921,46.90470123,37,23937.40039,1.549105048
39236,72.27220154,47.0746994,46.85929871,37,23924.40039,1.550340056
39237,72.29119873,47.04499817,46.7641983,37,24002.19922,1.54689002
39238,72.2818985,47.00619888,46.74549866,37,23921.59961,1.545590043
39239,72.27670288,46.94839859,46.7378006,37,23943.69922,1.544070005
39240,72.28559875,46.90579987,46.68460083,37,23962.59961,1.548089981
39241,72.29194641,46.85050201,46.68460083,37,23996.69922,1.54479003
39242,72.2983017,46.79520035,46.55820084,37,24030.80078,1.541489959
39243,72.27220154,46.75500107,46.58819962,37,23938.40039,1.542979956
39244,72.28450012,46.68769836,46.51539993,37,23940.30078,1.542610049
39245,72.27110291,46.6310997,46.51520157,37,23925.59961,1.545740008
39246,72.27839661,46.57920074,46.45700073,37,23959.69922,1.545150042
39247,72.26409912,46.52024841,46.45700073,37,23955,1.540509939
39248,72.24980164,46.4612999,46.37390137,37,23950.30078,1.535869956
39249,72.2201004,46.39929962,46.38199997,37,23938.30078,1.532909989
39250,72.21199799,46.37419891,46.35219955,37,23941.90039,1.533360004
39251,72.20829773,46.30500031,46.25989914,33,23938.90039,1.529340029
39252,72.18360138,46.27209854,46.28580093,33,23900.80078,1.535369992
39253,72.16619873,46.23279953,46.28580093,33,23901.5,1.532954931
39254,72.14880371,46.19350052,46.2132988,33,23902.19922,1.530539989
39255,72.12449646,46.1637001,46.16699982,33,23945.09961,1.53373003
39256,72.09420013,46.13090134,46.19720078,33,23886.80078,1.534129977
39257,72.05750275,46.09799957,46.16540146,33,23927.69922,1.532359958
39258,72.05339813,46.0591011,46.09840012,33,23928.09961,1.532680035
39259,72.03274536,46.03569794,46.09840012,33,23916.34961,1.53234005
39260,72.01210022,46.01229858,46.05049896,33,23904.59961,1.531999946
39261,71.97789764,45.98720169,46.03099823,33,23925.5,1.533220053
39262,71.93270111,45.96720123,46.02460098,33,23869.80078,1.533980012
39263,71.91919708,45.93519974,45.98939896,33,23861.90039,1.53441
39264,71.86640167,45.93330002,45.98139954,33,23938.40039,1.534319997
39265,71.84370422,45.91334915,45.98139954,33,23922.55078,1.531414986
39266,71.82099915,45.89339828,45.9695015,33,23906.69922,1.528509974
39267,71.76779938,45.87540054,45.99369812,33,23917.59961,1.529710054
39268,71.71420288,45.86439896,45.9844017,33,23875.30078,1.532889962
39269,71.67520142,45.86389923,45.99200058,33,23885,1.531780005
39270,71.63780212,45.86790085,45.96569824,33,23937.19922,1.529500008
39271,71.60874939,45.86785126,45.96569824,33,23897.94922,1.531490088
39272,71.57969666,45.86780167,45.96590042,33,23858.69922,1.533480048
39273,71.52739716,45.86650085,45.99039841,33,23903.19922,1.532379985
39274,71.49980164,45.85570145,45.98210144,33,23845.5,1.535400033
39275,71.45149994,45.86489868,45.98479843,33,23962.5,1.533560038
39276,71.4068985,45.87720108,46.01449966,33,23857.69922,1.532400012
39277,71.36430359,45.88479996,46.01449966,33,23887.19922,1.531734943
39278,71.32170105,45.89239883,46.01089859,33,23916.69922,1.531069994
39279,71.28269958,45.87260056,46.03469849,33,23918,1.531780005
39280,71.22049713,45.90209961,46.02090073,33,23887.80078,1.531919956
39281,71.18039703,45.89989853,46.03760147,33,23842.30078,1.531389952
39282,71.14749908,45.91490173,46.01369858,33,23902.19922,1.532310009
39283,71.10604858,45.92425156,46.01369858,33,23919.5,1.53254509
39284,71.06459808,45.93360138,46.02930069,33,23936.80078,1.532780051
39285,71.04199982,45.95209885,46.05289841,33,23861.5,1.531090021
39286,70.98989868,45.96699905,46.09880066,33,23876.09961,1.534489989
39287,70.95330048,45.98099899,46.08200073,33,23895.40039,1.535599947
39288,70.89150238,46.00389862,46.10160065,33,23915,1.534119964
39289,70.85410309,46.01644897,46.10160065,33,23889.5,1.534100056
39290,70.8167038,46.02899933,46.14839935,33,23864,1.534080029
39291,70.77629852,46.05580139,46.1692009,33,23864.69922,1.533339977
39292,70.7322998,46.05830002,46.16600037,33,23856.80078,1.534190059
39293,70.69180298,46.09090042,46.21929932,33,23862.5,1.533100009
39294,70.65119934,46.11399841,46.20209885,33,23890.5,1.534430027
39295,70.61175537,46.13054657,46.20209885,33,23870.94922,1.534029961
39296,70.57230377,46.14709854,46.24620056,33,23851.40039,1.533630013
39297,70.51920319,46.16090012,46.32419968,33,23870.80078,1.534999967
39298,70.50099945,46.19390106,46.30920029,33,23867.80078,1.531960011
39299,70.45189667,46.21569824,46.33179855,33,23867.5,1.532690048
39300,70.42749786,46.2242012,46.35100174,33,23870.5,1.530310035
39301,70.38514709,46.23220062,46.35100174,33,23859.34961,1.531445026
39302,70.34279633,46.24020004,46.37929916,33,23848.19922,1.532580018
39303,70.3082962,46.28290176,46.42670059,33,23866.09961,1.53113997
39304,70.25279999,46.3219986,46.48929977,33,23876.69922,1.531559944
39305,70.2141037,46.35879898,46.51750183,33,23881.90039,1.532060027
39306,70.17649841,46.38690186,46.51390076,33,23886.90039,1.530799985
39307,70.14399719,46.4069519,46.51390076,33,23893.19922,1.531630039
39308,70.1115036,46.42699814,46.57189941,33,23899.5,1.532459974
39309,70.06800079,46.45059967,46.63529968,33,23857,1.53421998
39310,70.03540039,46.48469925,46.65240097,33,23869,1.534000039
39311,69.98999786,46.51119995,46.69419861,33,23893.30078,1.534800053
39312,69.98529816,46.5318985,46.72100067,33,23906.09961,1.534649968
39313,69.94160461,46.56614685,46.72100067,33,23902.05078,1.5338099
39314,69.89790344,46.60039902,46.80479813,33,23898,1.532969952
39315,69.85890198,46.65840149,46.83259964,33,23894.30078,1.533839941
39316,69.82150269,46.69609833,46.89110184,33,23862.90039,1.533460021
39317,69.79270172,46.75289917,46.91889954,33,23880.59961,1.533640027
39318,69.75679779,46.78070068,46.97389984,33,23915.09961,1.531960011
39319,69.72595215,46.81400299,46.97389984,33,23907.69922,1.531475067
39320,69.69509888,46.84730148,47.00529861,33,23900.30078,1.530990005
39321,69.67160034,46.91049957,47.04520035,33,23902.30078,1.531489968
39322,69.63159943,46.94499969,47.09889984,33,23872.40039,1.531780005
39323,69.60820007,46.99409866,47.11669922,33,23919.59961,1.528100014
39324,69.54750061,47.03340149,47.15969849,33,23864.5,1.530990005
39325,69.53739929,47.0788002,47.15969849,33,23884.80078,1.529350042
39326,69.52729797,47.12419891,47.24560165,33,23905.09961,1.527709961
39327,69.51290131,47.18389893,47.2840004,33,23881.69922,1.530449986
39328,69.46340179,47.23949814,47.32260132,33,23886.90039,1.52907002
39329,69.43609619,47.28649902,47.36130142,33,23894.5,1.531180024
39330,69.41459656,47.31639862,47.32360077,33,23875.80078,1.533069968
39331,69.40319824,47.36045074,47.32360077,33,23898.69922,1.532525063
39332,69.39179993,47.40449905,47.36460114,33,23921.59961,1.531980038
39333,69.36139679,47.42819977,47.41949844,33,23880.09961,1.533849955
39334,69.3655014,47.45840073,47.39189911,33,23889.5,1.534780025
39335,69.3259964,47.49259949,47.47129822,33,23936.40039,1.534360051
39336,69.3030014,47.52610016,47.46580124,33,23855.09961,1.533969998
39337,69.28735352,47.54135132,47.46580124,33,23882.30078,1.533819914
39338,69.271698,47.55659866,47.49539948,33,23909.5,1.533669949
39339,69.26560211,47.57559967,47.52270126,33,23915.5,1.533599973
39340,69.24559784,47.57590103,47.56570053,33,23901.19922,1.533220053
39341,69.21679688,47.59550095,47.60189819,33,23921.30078,1.533660054
39342,69.23040009,47.59159851,47.56309891,33,23915.19922,1.535290003
39343,69.21655273,47.61114883,47.56309891,33,23914.55078,1.534590006
39344,69.20269775,47.63069916,47.64089966,33,23913.90039,1.533890009
39345,69.18139648,47.63999939,47.61859894,33,23889.80078,1.533450007
39346,69.17990112,47.65129852,47.66809845,33,23882.90039,1.533869982
39347,69.15229797,47.65739822,47.70859909,33,23882.69922,1.537510037
39348,69.15630341,47.63710022,47.70339966,33,23879.59961,1.535169959
39349,69.14129639,47.66044998,47.70339966,33,23883.55078,1.536569953
39350,69.126297,47.68379974,47.7969017,33,23887.5,1.537969947
39351,69.12819672,47.69749832,47.79029846,33,23904,1.534659982
39352,69.0951004,47.73590088,47.81349945,33,23880,1.534019947
39353,69.08630371,47.73360062,47.82529831,33,23909.90039,1.534989953
39354,69.06900024,47.76350021,47.87720108,33,23889.09961,1.536739945
39355,69.06140137,47.78414917,47.87720108,33,23903.09961,1.534950018
39356,69.05380249,47.80479813,47.91960144,33,23917.09961,1.533159971
39357,69.04840088,47.83160019,47.92150116,33,23904.80078,1.535830021
39358,69.01210022,47.8567009,47.99089813,33,23929.40039,1.533650041
39359,69.02819824,47.88970184,47.98099899,33,23924,1.535099983
39360,68.99990082,47.92699814,48.02360153,33,23908.90039,1.532760024
39361,68.99105072,47.9578476,48.02360153,33,23910.75,1.532520056
39362,68.98220062,47.98870087,48.06230164,33,23912.59961,1.532279968
39363,68.96160126,48.01509857,48.08209991,33,23892.30078,1.532819986
39364,68.94439697,48.0489006,48.14350128,33,23923,1.531620026
39365,68.96720123,48.07500076,48.14189911,33,23912.40039,1.523470044
39366,68.92279816,48.09859848,48.19029999,33,23882.09961,1.482550025
39367,68.92140198,48.12554932,48.19029999,33,23891.14844,1.499639988
39368,68.91999817,48.15250015,48.22060013,33,23900.19922,1.516729951
39369,68.91200256,48.2132988,48.22230148,33,23878.69922,1.545850039
39370,68.90339661,48.22809982,48.27310181,33,23881.19922,1.574149966
39371,68.88860321,48.25870132,48.33240128,33,23908.09961,1.588680029
39372,68.87380219,48.27769852,48.35430145,33,23874.59961,1.616799951
39373,68.87950134,48.30079651,48.35430145,33,23894.05078,1.623054981
39374,68.8852005,48.32389832,48.36660004,33,23913.5,1.629310012
39375,68.88369751,48.3730011,48.40670013,33,23841.90039,1.645599961
39376,68.87190247,48.42079926,48.43909836,33,23886.5,1.655410051
39377,68.88030243,48.43590164,48.42919922,33,23923.30078,1.659010053
39378,68.87860107,48.46760178,48.47499847,33,23852.5,1.66632998
39379,68.88560486,48.4905014,48.47499847,33,23875.09961,1.675374985
39380,68.89260101,48.51340103,48.5033989,33,23897.69922,1.68441999
39381,68.89990234,48.53099823,48.52640152,33,23862.30078,1.689669967
39382,68.91750336,48.54579926,48.53710175,33,23864.30078,1.693549991
39383,68.93720245,48.55780029,48.54940033,33,23891,1.696570039
39384,68.94660187,48.58140182,48.57040024,33,23869.90039,1.69896996
39385,68.96479797,48.5930481,48.57040024,33,23896.5,1.706219912
39386,68.98300171,48.60469818,48.58670044,33,23923.09961,1.713469982
39387,68.9865036,48.64390182,48.63169861,33,23868.80078,1.721560001
39388,69.00789642,48.66379929,48.63130188,33,23867.40039,1.722650051
39389,69.01930237,48.67630005,48.6515007,33,23884,1.728000045
39390,69.05120087,48.68289948,48.64960098,33,23847.90039,1.728199959
39391,69.07510376,48.69734955,48.64960098,33,23830.90039,1.732130051
39392,69.09899902,48.71179962,48.67570114,33,23813.90039,1.736060023
39393,69.12770081,48.70880127,48.6271019,33,23855.80078,1.740479946
39394,69.13729858,48.73239899,48.66270065,33,23899.90039,1.744709969
39395,69.18769836,48.73730087,48.60950089,33,23864.30078,1.748450041
39396,69.20030212,48.74319839,48.63010025,33,23830.90039,1.755180001
39397,69.23165131,48.74199677,48.63010025,33,23849,1.75475502
39398,69.26300049,48.74079895,48.57289886,33,23867.09961,1.754330039
39399,69.28320313,48.72570038,48.61640167,33,23832.59961,1.759619951
39400,69.34660339,48.72629929,48.53250122,33,23916.80078,1.758759975
39401,69.35420227,48.69919968,48.54349899,33,23882.30078,1.757809997
39402,69.42279816,48.69139862,48.50500107,33,23852.69922,1.770889997
39403,69.45770264,48.66949844,48.50500107,33,23885.14844,1.77153492
39404,69.49259949,48.64759827,48.4416008,33,23917.59961,1.772179961
39405,69.48950195,48.60950089,48.46500015,33,23846.09961,1.775939941
39406,69.55509949,48.57830048,48.39350128,33,23914.40039,1.775410056
39407,69.58930206,48.5387001,48.36180115,33,23912.69922,1.772480011
39408,69.62290192,48.52149963,48.3484993,33,23886.19922,1.781049967
39409,69.66055298,48.48895264,48.3484993,33,23895.69922,1.780784965
39410,69.69819641,48.45640182,48.29930115,33,23905.19922,1.780519962
39411,69.73349762,48.40589905,48.28300095,30,23893.30078,1.784950018
39412,69.78150177,48.36840057,48.25,30,23869.40039,1.785210013
39413,69.80329895,48.34230042,48.22240067,30,23881,1.786129951
39414,69.84909821,48.30820084,48.19240189,30,23867.30078,1.786800027
39415,69.87210083,48.26644897,48.19240189,30,23896.19922,1.788409948
39416,69.89510345,48.22470093,48.16400146,30,23925.09961,1.790019989
39417,69.92169952,48.2010994,48.12060165,30,23874,1.795740008
39418,69.96269989,48.1855011,48.10889816,30,23878.5,1.797199965
39419,69.98860168,48.14379883,48.0583992,30,23911.19922,1.79982996
39420,70.02529907,48.0868988,47.96870041,30,23884,1.801650047
39421,70.05284882,48.05909729,47.96870041,30,23887.94922,1.801730037
39422,70.08039856,48.03129959,47.91460037,30,23891.90039,1.801810026
39423,70.11070251,48.00460052,47.91540146,30,23878.09961,1.803879976
39424,70.1371994,47.96580124,47.89670181,30,23876.69922,1.804409981
39425,70.15380096,47.94229889,47.84289932,30,23906.90039,1.804829955
39426,70.17910004,47.90370178,47.87599945,30,23887.09961,1.80539
39427,70.20259857,47.87650299,47.87599945,30,23885.44922,1.805575013
39428,70.22609711,47.84930038,47.83530045,30,23883.80078,1.805760026
39429,70.25499725,47.81150055,47.77719879,30,23911.80078,1.805160046
39430,70.27079773,47.76990128,47.82559967,30,23869.69922,1.806169987
39431,70.27799988,47.77769852,47.79069901,30,23895.59961,1.80498004
39432,70.3125,47.75189972,47.74520111,30,23879.19922,1.826969981
39433,70.31980133,47.73439789,47.74520111,30.54999924,23898,1.836614966
39434,70.32710266,47.71689987,47.78079987,31.10000038,23916.80078,1.846259952
39435,70.33580017,47.6908989,47.76070023,35,23911.69922,1.847030044
39436,70.37090302,47.70230103,47.74309921,35,23911,1.860790014
39437,70.37909698,47.69029999,47.73389816,35,23914.90039,1.867519975
39438,70.3864975,47.69760132,47.71369934,35,23861.09961,1.868510008
39439,70.41304779,47.69550323,47.71369934,36.54999924,23834.14844,1.875464916
39440,70.43959808,47.69340134,47.66970062,38.09999847,23807.19922,1.882419944
39441,70.43509674,47.68199921,47.69290161,41,23780.80078,1.903489947
39442,70.4559021,47.64920044,47.62279892,41,23772.69922,1.903589964
39443,70.46420288,47.65209961,47.63639832,41,23752.90039,1.90594995
39444,70.46320343,47.63230133,47.6534996,41,23768.90039,1.919029951
39445,70.46685028,47.63365173,47.6534996,41,23688.69922,1.927019954
39446,70.47049713,47.63499832,47.6189003,41,23608.5,1.935009956
39447,70.50250244,47.61790085,47.59140015,41,23720.5,1.94362998
39448,70.50759888,47.64410019,47.54050064,41,23610.19922,1.942870021
39449,70.52649689,47.6242981,47.55080032,41,23615.30078,1.944390059
39450,70.53279877,47.62049866,47.55830002,41,23600.90039,1.95878005
39451,70.53779602,47.60285187,47.55830002,41,23592.80078,1.959705114
39452,70.5428009,47.58520126,47.51269913,41,23584.69922,1.960630059
39453,70.55410004,47.57600021,47.49950027,41,23563.09961,1.971580029
39454,70.561203,47.56169891,47.47249985,41,23565,1.976410031
39455,70.56130219,47.53229904,47.49129868,41,23568.30078,1.981050014
39456,70.57659912,47.53839874,47.46429825,41,23551.80078,1.982630014
39457,70.58866882,47.51953125,47.46429825,41,23553.70117,1.988740087
39458,70.6007309,47.50066757,47.46429825,41,23555.59961,1.994850039
39459,70.6128006,47.48180008,47.38589859,41,23557.5,2.000960112
39460,70.60230255,47.46689987,47.39289856,41,23485.90039,2.003180027
39461,70.61160278,47.46889877,47.37459946,41,23483.19922,2.002310038
39462,70.61260223,47.43980026,47.36869812,41,23471,2.006020069
39463,70.61450195,47.41975021,47.36869812,41,23463.90039,2.012209892
39464,70.61640167,47.39970016,47.34429932,41,23456.80078,2.018399954
39465,70.61730194,47.39960098,47.31100082,41,23448.19922,2.021889925
39466,70.62999725,47.35549927,47.33380127,41,23440.90039,2.026910067
39467,70.63939667,47.34059906,47.2879982,41,23441,2.027260065
39468,70.62359619,47.3166008,47.3219986,41,23433.80078,2.027070045
39469,70.62164307,47.31195068,47.3219986,41,23426.44922,2.031340122
39470,70.61969757,47.30730057,47.29999924,41,23419.09961,2.035609961
39471,70.63179779,47.30519867,47.24969864,41,23425.30078,2.03956008
39472,70.6391983,47.26210022,47.24769974,41,23435.69922,2.04482007
39473,70.64260101,47.25249863,47.20410156,41,23431.30078,2.048650026
39474,70.63189697,47.2521019,47.20230103,41,23398.59961,2.051069975
39475,70.62030029,47.22740173,47.20230103,41,23413.69922,2.051079988
39476,70.60870361,47.20270157,47.21590042,41,23428.80078,2.051090002
39477,70.62339783,47.18310165,47.17819977,41,23393.5,2.052249908
39478,70.60600281,47.17760086,47.1792984,41,23384.30078,2.051609993
39479,70.60079956,47.16070175,47.17699814,41,23399,2.054970026
39480,70.58750153,47.14630127,47.13759995,41,23387,2.063060045
39481,70.57859802,47.13265228,47.13759995,41,23394.55078,2.064435005
39482,70.56970215,47.11899948,47.13660049,41,23402.09961,2.065809965
39483,70.57550049,47.1189003,47.08950043,41,23358.40039,2.065730095
39484,70.56220245,47.1189003,47.14630127,41,23367.30078,2.067630053
39485,70.5447998,47.09180069,47.11489868,41,23382,2.064029932
39486,70.54570007,47.09140015,47.08050156,41,23312.90039,2.06862998
39487,70.53744507,47.08094788,47.08050156,41,23339.5,2.066679955
39488,70.52919769,47.07049942,47.05339813,41,23366.09961,2.064729929
39489,70.50170135,47.05490112,47.0802002,41,23367.19922,2.069639921
39490,70.50440216,47.05009842,47.06299973,41,23396.69922,2.075900078
39491,70.48500061,47.03760147,47.06900024,41,23346.69922,2.079339981
39492,70.45880127,47.0481987,47.05360031,41,23402,2.081820011
39493,70.45400238,47.0401001,47.05360031,41,23369.55078,2.083379984
39494,70.44920349,47.0320015,47.02560043,41,23337.09961,2.084939957
39495,70.41750336,47.01179886,47.04769897,41,23367.90039,2.084899902
39496,70.40740204,47.01110077,47.0367012,45,23322.09961,2.087389946
39497,70.41699982,47.02289963,47.03239822,45,23360.5,2.085700035
39498,70.38420105,47.01369858,47.03519821,45,23318.80078,2.087599993
39499,70.36764526,47.01435089,47.03519821,45,23339.5,2.08829999
39500,70.35109711,47.01499939,47.02550125,45,23360.19922,2.088999987
39501,70.31800079,47.02019882,47.04610062,45,23302.09961,2.102250099
39502,70.31020355,46.99819946,47.01929855,45,23331.09961,2.102309942
39503,70.28269958,46.98820114,47.04669952,45,23334.69922,2.101480007
39504,70.2460022,47.00970078,47.03440094,45,23275.59961,2.103909969
39505,70.2250061,47.00015259,47.03440094,45,23305.44922,2.104354858
39506,70.20400238,46.99060059,47.03469849,45,23335.30078,2.104799986
39507,70.20600128,46.9864006,47.0265007,45,23282.09961,2.105580091
39508,70.18720245,46.97399902,47.02690125,45,23305.69922,2.105279922
39509,70.17289734,46.97869873,47.05899811,45,23299.69922,2.105950117
39510,70.13279724,46.98989868,47.07419968,45,23219.30078,2.107880116
39511,70.10759735,46.9870491,47.07419968,45,23193.25,2.111140013
39512,70.08239746,46.98419952,47.07529831,45,23167.19922,2.11439991
39513,70.0684967,46.98059845,47.07939911,45,23137.59961,2.114779949
39514,70.04060364,47.01459885,47.09000015,45,23196.19922,2.114229918
39515,70.02529907,47.01369858,47.07780075,45,23056.69922,2.117130041
39516,69.99289703,47.02190018,47.11360168,45,23086.30078,2.119390011
39517,69.96765137,47.01955032,47.11360168,45,23052.55078,2.116945028
39518,69.94239807,47.01720047,47.11999893,45,23018.80078,2.114500046
39519,69.90740204,47.05350113,47.12939835,45,23017.59961,2.115350008
39520,69.91110229,47.06200027,47.12229919,45,22964.59961,2.118989944
39521,69.87519836,47.05970001,47.13010025,45,22956,2.11748004
39522,69.83519745,47.06669998,47.18659973,45,22957.90039,2.117500067
39523,69.81164551,47.08280182,47.18659973,45,22888.94922,2.119510174
39524,69.7881012,47.09889984,47.1977005,45,22820,2.121520042
39525,69.76589966,47.11619949,47.17869949,45,22905.40039,2.115720034
39526,69.74320221,47.13909912,47.20130157,45,22804.19922,2.120399952
39527,69.70179749,47.15200043,47.2439003,45,22835.5,2.127150059
39528,69.68830109,47.17699814,47.25740051,45,22838.40039,2.125890017
39529,69.67234802,47.18740082,47.25740051,45,22809.80078,2.127900124
39530,69.65640259,47.19779968,47.25709915,45,22781.19922,2.129909992
39531,69.62259674,47.22529984,47.31209946,50,22764.5,2.130110025
39532,69.59079742,47.23160172,47.28939819,53,22770.80078,2.125910044
39533,69.56629944,47.23789978,47.33440018,53,22724.19922,2.130100012
39534,69.54350281,47.26139832,47.33250046,53,22797.69922,2.129420042
39535,69.51360321,47.27465057,47.33250046,53,22784,2.128960133
39536,69.48370361,47.28789902,47.35499954,53,22770.30078,2.128499985
39537,69.46579742,47.30690002,47.39899826,53,22734.19922,2.129640102
39538,69.44730377,47.34180069,47.41960144,53,22722,2.131449938
39539,69.4312973,47.3689003,47.40719986,53,22727.19922,2.12774992
39540,69.38469696,47.39210129,47.47340012,53,22690.90039,2.126610041
39541,69.37315369,47.40785217,47.47340012,53,22694,2.127359867
39542,69.36160278,47.42359924,47.5033989,53,22697.09961,2.128109932
39543,69.33709717,47.45930099,47.5542984,53,22697.40039,2.125610113
39544,69.29290009,47.46829987,47.54729843,53,22639.40039,2.126919985
39545,69.27490234,47.47359848,47.59619904,53,22672.69922,2.123709917
39546,69.26920319,47.49169922,47.55759811,53,22652.90039,2.123110056
39547,69.24980164,47.51930237,47.55759811,53,22666.40039,2.122819901
39548,69.23040009,47.5469017,47.64049911,53,22679.90039,2.122529984
39549,69.20809937,47.5868988,47.6711998,53,22619.59961,2.122020006
39550,69.20130157,47.61389923,47.63579941,53,22646.30078,2.120150089
39551,69.17220306,47.62269974,47.73419952,53,22634.69922,2.120959997
39552,69.14550018,47.65069962,47.71709824,53,22593.59961,2.121370077
39553,69.12660217,47.67589951,47.71709824,53,22599,2.121624947
39554,69.10769653,47.7010994,47.76679993,53,22604.40039,2.121880054
39555,69.10500336,47.7317009,47.81760025,53,22582.5,2.12322998
39556,69.07230377,47.76689911,47.81150055,53,22502.19922,2.125760078
39557,69.09120178,47.77780151,47.82540131,53,22517,2.124469995
39558,69.05249786,47.79949951,47.88800049,53,22512.19922,2.124480009
39559,69.03949738,47.82620239,47.88800049,53,22471.39844,2.122950077
39560,69.02649689,47.85290146,47.92879868,53,22430.59961,2.121419907
39561,69.00669861,47.87620163,47.95560074,53,22463.59961,2.120440006
39562,69.00080109,47.90940094,47.97370148,53,22438.90039,2.118439913
39563,68.98570251,47.92089844,48.03160095,53,22424.5,2.118400097
39564,68.99440002,47.95650101,48.00049973,53,22406.5,2.120270014
39565,68.97380066,47.98649979,48.00049973,53,22410.80078,2.118734837
39566,68.95320129,48.01649857,48.07960129,53,22415.09961,2.117199898
39567,68.95709991,48.03310013,48.06940079,53,22380.80078,2.113159895
39568,68.93409729,48.0625,48.13050079,53,22414.19922,2.112390041
39569,68.92150116,48.07600021,48.19950104,53,22345.80078,2.110589981
39570,68.95639801,48.10839844,48.14979935,53,22340.19922,2.111249924
39571,68.93254852,48.13669968,48.14979935,53,22332.44922,2.111294985
39572,68.90869904,48.16500092,48.23929977,53,22324.69922,2.111340046
39573,68.92160034,48.21239853,48.22090149,53,22308.09961,2.113630056
39574,68.90650177,48.22460175,48.27230072,53,22283.59961,2.117350101
39575,68.9280014,48.25439835,48.27190018,53,22291.5,2.12112999
39576,68.90419769,48.27420044,48.29019928,53,22301.09961,2.117539883
39577,68.90089417,48.29664993,48.29019928,53,22272.5,2.12054491
39578,68.89759827,48.31909943,48.38190079,53,22243.90039,2.123549938
39579,68.91840363,48.34500122,48.3730011,53,22251.30078,2.121229887
39580,68.89710236,48.38119888,48.38869858,53,22262.90039,2.12071991
39581,68.88749695,48.39429855,48.45849991,53,22171.30078,2.121929884
39582,68.90019989,48.40510178,48.46860123,53,22234.69922,2.126199961
39583,68.90629578,48.44184875,48.46860123,53,22206.5,2.125080109
39584,68.91239929,48.47859955,48.53219986,53,22178.30078,2.123960018
39585,68.91629791,48.50490189,48.54539871,53,22177.90039,2.121819973
39586,68.92970276,48.52759933,48.55609894,53,22179.5,2.118429899
39587,68.93270111,48.5461998,48.56480026,53,22176.09961,2.110630035
39588,68.93409729,48.56029892,48.58229828,53,22141.30078,2.113310099
39589,68.9463501,48.58924866,48.58229828,53,22164.10156,2.11128521
39590,68.95860291,48.61819839,48.61940002,53,22186.90039,2.109260082
39591,68.95259857,48.63270187,48.62799835,53,22157.59961,2.109760046
39592,68.96880341,48.64479828,48.6678009,53,22184.40039,2.094899893
39593,68.94329834,48.67300034,48.72000122,53,22132,2.09671998
39594,68.97530365,48.67779922,48.69509888,53,22150.59961,2.100189924
39595,68.98670197,48.70800018,48.69509888,53,22132.94922,2.098704815
39596,68.99810028,48.73820114,48.73389816,53,22115.30078,2.097219944
39597,68.99780273,48.76539993,48.76369858,53,22175.59961,2.098140001
39598,69.02100372,48.79470062,48.76679993,53,22149.80078,2.099060059
39599,69.01909637,48.78659821,48.81000137,53,22137.5,2.098720074
39600,69.04199982,48.81330109,48.79679871,53,22176.19922,2.095639944
39601,69.04109955,48.81420135,48.79679871,53,22166.05078,2.096400023
39602,69.04019928,48.81510162,48.86790085,53,22155.90039,2.097160101
39603,69.06210327,48.8504982,48.89699936,53,22118.19922,2.087310076
39604,69.0719986,48.8628006,48.88840103,53,22137.80078,2.085690022
39605,69.10720062,48.89599991,48.88990021,53,22105.19922,2.08694005
39606,69.1026001,48.9090004,48.93629837,53,22144.80078,2.08829999
39607,69.11389923,48.9341011,48.93629837,53,22137.35156,2.084730148
39608,69.12519836,48.95920181,48.96580124,53,22129.90039,2.081160069
39609,69.13569641,48.98289871,48.96670151,53,22093.09961,2.082240105
39610,69.17310333,48.99990082,48.94779968,53,22133.09961,2.085649967
39611,69.17089844,49.01129913,48.99430084,53,22096.30078,2.080410004
39612,69.18710327,49.01390076,49.00239944,53,22138.19922,2.078540087
39613,69.19625092,49.02394867,49.00239944,53,22129.84961,2.076499939
39614,69.20539856,49.0340004,49.05080032,53,22121.5,2.07446003
39615,69.2365036,49.03450012,48.99599838,53,22082.09961,2.073430061
39616,69.25689697,49.0564003,48.99100113,53,22142.80078,2.068939924
39617,69.26170349,49.06809998,49.02640152,53,22135.5,2.068209887
39618,69.28040314,49.06869888,48.97399902,53,22103.09961,2.070369959
39619,69.28755188,49.08264923,48.97399902,53,22115.34961,2.070270061
39620,69.29470062,49.09659958,49.01330185,53,22127.59961,2.070169926
39621,69.31390381,49.09590149,48.97219849,53,22126.69922,2.065279961
39622,69.32689667,49.0868988,49.00260162,53,22132,2.065500021
39623,69.35220337,49.06219864,48.9762001,53,22145.69922,2.064690113
39624,69.34989929,49.05339813,48.99739838,53,22131.90039,2.060849905
39625,69.37220001,49.0447998,48.99739838,53,22133.10156,2.059209824
39626,69.39450073,49.03620148,48.93270111,53,22134.30078,2.057569981
